Time,PACU_VAV_BOT:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Heat Cap [W],PACU_VAV_BOT:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Heat Cap [W],PACU_VAV_BOT:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Heat Cap [W],PACU_VAV_MID:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Heat Cap [W],PACU_VAV_MID:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Heat Cap [W],PACU_VAV_TOP:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Heat Cap [W],PACU_VAV_TOP:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Tot Cool Cap [W]
09:00:00,2.998029E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.083539E+00,8.550107E+04,1.156056E+05,3.778389E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.293990E+00,7.668582E+04,1.069987E+05,5.406594E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.364542E+00,7.747284E+04,1.080836E+05
09:10:00,2.978060E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.107495E+00,8.602725E+04,1.161437E+05,3.735394E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.320328E+00,7.723859E+04,1.075665E+05,5.330323E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.441897E+00,7.859512E+04,1.092404E+05
09:20:00,2.960657E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.132596E+00,8.656641E+04,1.166942E+05,3.697916E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.347601E+00,7.780199E+04,1.081435E+05,5.263022E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.523039E+00,7.975990E+04,1.104344E+05
09:30:00,2.945271E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.158516E+00,8.711499E+04,1.172632E+05,3.664770E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.375698E+00,7.837486E+04,1.087409E+05,5.203020E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.607356E+00,8.096042E+04,1.116951E+05
09:40:00,2.931481E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.183894E+00,8.765729E+04,1.178250E+05,3.635030E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.403098E+00,7.893972E+04,1.093291E+05,5.148923E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.692565E+00,8.217067E+04,1.129641E+05
09:50:00,2.918970E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.208577E+00,8.819206E+04,1.183708E+05,3.608028E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.429635E+00,7.949517E+04,1.098974E+05,5.099752E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.777926E+00,8.338287E+04,1.142037E+05
10:00:00,2.907499E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.232581E+00,8.871927E+04,1.189038E+05,3.583288E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.455262E+00,8.004049E+04,1.104490E+05,5.054826E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.863302E+00,8.459527E+04,1.154226E+05
10:10:00,2.896872E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.255044E+00,8.919885E+04,1.193922E+05,3.560384E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.479147E+00,8.053592E+04,1.109549E+05,5.013463E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.947841E+00,8.576793E+04,1.166166E+05
10:20:00,2.886937E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.276096E+00,8.966244E+04,1.198692E+05,3.538977E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.501364E+00,8.101252E+04,1.114474E+05,4.975101E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.031527E+00,8.693082E+04,1.178189E+05
10:30:00,2.877572E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.294421E+00,9.009493E+04,1.203164E+05,3.518811E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.520470E+00,8.145371E+04,1.119061E+05,4.939300E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.112554E+00,8.806324E+04,1.189996E+05
10:40:00,2.868683E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.310649E+00,9.050414E+04,1.207360E+05,3.499682E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.537205E+00,8.186860E+04,1.123330E+05,4.905706E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.191554E+00,8.917321E+04,1.201394E+05
10:50:00,2.860195E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.324072E+00,9.088182E+04,1.211238E+05,3.481430E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.550808E+00,8.224829E+04,1.127241E+05,4.874028E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.267503E+00,9.024884E+04,1.212452E+05
11:00:00,2.852043E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.334019E+00,9.122066E+04,1.214712E+05,3.463889E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.560649E+00,8.258595E+04,1.130713E+05,4.843925E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.339188E+00,9.127682E+04,1.223018E+05
11:10:00,2.844182E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.340472E+00,9.144440E+04,1.217005E+05,3.446974E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.566605E+00,8.280414E+04,1.132954E+05,4.815234E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.406022E+00,9.217454E+04,1.232247E+05
11:20:00,2.836578E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.343090E+00,9.162533E+04,1.218860E+05,3.430618E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.568379E+00,8.297565E+04,1.134716E+05,4.787823E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.467311E+00,9.301035E+04,1.240841E+05
11:30:00,2.829202E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.342276E+00,9.176836E+04,1.220333E+05,3.414762E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.566453E+00,8.310627E+04,1.136064E+05,4.761566E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.523442E+00,9.378908E+04,1.248858E+05
11:40:00,2.822029E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.337933E+00,9.187207E+04,1.221403E+05,3.399355E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.560771E+00,8.319505E+04,1.136982E+05,4.736350E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.574229E+00,9.450825E+04,1.256262E+05
11:50:00,2.815060E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.330368E+00,9.193982E+04,1.222102E+05,3.384431E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.551718E+00,8.324619E+04,1.137509E+05,4.712202E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.619942E+00,9.517079E+04,1.263081E+05
12:00:00,2.808273E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.319963E+00,9.197588E+04,1.222471E+05,3.369929E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.539780E+00,8.326512E+04,1.137697E+05,4.689004E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.660910E+00,9.578036E+04,1.269349E+05
12:10:00,2.801649E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.307637E+00,9.196003E+04,1.222304E+05,3.355797E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.526030E+00,8.323340E+04,1.137360E+05,4.666645E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.698068E+00,9.631697E+04,1.274863E+05
12:20:00,2.795174E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.294248E+00,9.193233E+04,1.222016E+05,3.342005E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.511463E+00,8.319255E+04,1.136926E+05,4.645055E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.732271E+00,9.682058E+04,1.280036E+05
12:30:00,2.788840E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.280843E+00,9.190445E+04,1.221725E+05,3.328528E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.497329E+00,8.315653E+04,1.136543E+05,4.624174E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.764700E+00,9.730438E+04,1.285005E+05
12:40:00,2.782638E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.269830E+00,9.190327E+04,1.221714E+05,3.315349E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.486088E+00,8.315281E+04,1.136499E+05,4.603952E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.797646E+00,9.779396E+04,1.290036E+05
12:50:00,2.776542E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.262967E+00,9.194840E+04,1.222172E+05,3.302378E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.479631E+00,8.320248E+04,1.136997E+05,4.584225E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.832963E+00,9.831000E+04,1.295328E+05
13:00:00,2.770553E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.261386E+00,9.205251E+04,1.223217E+05,3.289626E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.479156E+00,8.331893E+04,1.138164E+05,4.564992E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.871861E+00,9.886600E+04,1.301005E+05
13:10:00,2.764672E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.265435E+00,9.217379E+04,1.224424E+05,3.277109E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.485126E+00,8.346165E+04,1.139588E+05,4.546260E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.914618E+00,9.941942E+04,1.306637E+05
13:20:00,2.758897E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.275106E+00,9.235784E+04,1.226277E+05,3.264825E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.497499E+00,8.367586E+04,1.141750E+05,4.528011E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.961243E+00,1.000160E+05,1.312714E+05
13:30:00,2.753224E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.290001E+00,9.260021E+04,1.228743E+05,3.252768E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.515793E+00,8.395616E+04,1.144610E+05,4.510225E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,8.011177E+00,1.006495E+05,1.319189E+05
13:40:00,2.747651E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.308146E+00,9.287885E+04,1.231591E+05,3.240933E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.538004E+00,8.428018E+04,1.147932E+05,4.492882E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,8.062528E+00,1.012989E+05,1.325840E+05
13:50:00,2.742175E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.327972E+00,9.317627E+04,1.234635E+05,3.229315E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.562447E+00,8.462913E+04,1.151515E+05,4.475966E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,8.113539E+00,1.019444E+05,1.332459E+05
14:00:00,2.736794E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.348306E+00,9.347935E+04,1.237739E+05,3.217908E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.587816E+00,8.498842E+04,1.155207E+05,4.459459E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,8.162834E+00,1.025708E+05,1.338883E+05
14:10:00,2.731504E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.368145E+00,9.370082E+04,1.240005E+05,3.206708E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.612885E+00,8.526826E+04,1.158082E+05,4.443346E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,8.209252E+00,1.030890E+05,1.344197E+05
14:20:00,2.726304E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.386805E+00,9.390913E+04,1.242142E+05,3.195708E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.636863E+00,8.553593E+04,1.160840E+05,4.427613E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,8.251913E+00,1.035652E+05,1.349091E+05
14:30:00,2.721192E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.403738E+00,9.409817E+04,1.244089E+05,3.184906E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.659064E+00,8.578377E+04,1.163404E+05,4.412245E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,8.290077E+00,1.039913E+05,1.353481E+05
14:40:00,2.716164E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.418534E+00,9.426335E+04,1.245795E+05,3.174294E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.678973E+00,8.600603E+04,1.165709E+05,4.397232E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,8.323229E+00,1.043614E+05,1.357302E+05
14:50:00,2.711219E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.430869E+00,9.440105E+04,1.247218E+05,3.163871E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.696172E+00,8.619803E+04,1.167701E+05,4.382560E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,8.350923E+00,1.046706E+05,1.360497E+05
15:00:00,2.706355E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.440500E+00,9.450859E+04,1.248328E+05,3.153630E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.710341E+00,8.635622E+04,1.169341E+05,4.368219E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,8.372769E+00,1.049145E+05,1.363017E+05
15:10:00,2.701571E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.447092E+00,9.449087E+04,1.248150E+05,3.143567E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.721040E+00,8.638436E+04,1.169640E+05,4.354197E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,8.388324E+00,1.049968E+05,1.363875E+05
15:20:00,2.696863E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.449928E+00,9.443121E+04,1.247541E+05,3.133679E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.727516E+00,8.636534E+04,1.169452E+05,4.340485E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,8.396759E+00,1.049997E+05,1.363920E+05
15:30:00,2.692231E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.449354E+00,9.433350E+04,1.246556E+05,3.123962E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.730083E+00,8.630270E+04,1.168834E+05,4.327074E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,8.398351E+00,1.049262E+05,1.363202E+05
15:40:00,2.687672E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.445299E+00,9.419692E+04,1.245178E+05,3.114412E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.728682E+00,8.619576E+04,1.167765E+05,4.313954E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,8.392982E+00,1.047749E+05,1.361692E+05
15:50:00,2.683185E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.437653E+00,9.402026E+04,1.243383E+05,3.105024E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.723176E+00,8.604298E+04,1.166218E+05,4.301117E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,8.380537E+00,1.045447E+05,1.359364E+05
16:00:00,2.678769E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.426293E+00,9.380213E+04,1.241153E+05,3.095795E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.713419E+00,8.584277E+04,1.164169E+05,4.288554E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,8.360939E+00,1.042347E+05,1.356204E+05
16:10:00,2.674421E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.411824E+00,9.351886E+04,1.238251E+05,3.086723E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.700145E+00,8.557284E+04,1.161399E+05,4.276258E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,8.334649E+00,1.038194E+05,1.351956E+05
16:20:00,2.670140E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.394853E+00,9.320766E+04,1.235067E+05,3.077802E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.683944E+00,8.527024E+04,1.158297E+05,4.264222E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,8.302428E+00,1.033380E+05,1.347038E+05
16:30:00,2.665924E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.374948E+00,9.286370E+04,1.231547E+05,3.069031E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.664389E+00,8.493019E+04,1.154810E+05,4.252437E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,8.263877E+00,1.027859E+05,1.341395E+05
16:40:00,2.661773E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.352093E+00,9.248680E+04,1.227689E+05,3.060404E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.641401E+00,8.455181E+04,1.150927E+05,4.240897E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,8.218932E+00,1.021624E+05,1.335018E+05
16:50:00,2.657684E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.326307E+00,9.207718E+04,1.223493E+05,3.051920E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.615031E+00,8.413569E+04,1.146653E+05,4.229596E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,8.167618E+00,1.014678E+05,1.327907E+05
17:00:00,2.653657E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.298044E+00,9.163991E+04,1.219015E+05,3.043576E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.585390E+00,8.368305E+04,1.142003E+05,4.218527E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,8.110026E+00,1.007032E+05,1.320074E+05
17:10:00,2.649689E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.267691E+00,9.114887E+04,1.213986E+05,3.035367E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.552199E+00,8.316034E+04,1.136631E+05,4.207684E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,8.046181E+00,9.983826E+04,1.311210E+05
17:20:00,2.645781E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.235327E+00,9.063538E+04,1.208721E+05,3.027292E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.515547E+00,8.259898E+04,1.130862E+05,4.197061E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.976037E+00,9.890303E+04,1.301624E+05
17:30:00,2.641929E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.198521E+00,9.007230E+04,1.202926E+05,3.019347E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.473062E+00,8.197253E+04,1.124403E+05,4.186652E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.897256E+00,9.787138E+04,1.291027E+05
